paper_id,keyword_id
WOS:001001909900007,numerical simulation
WOS:001001909900007,heat sink
WOS:001001909900007,optimization
WOS:000441208400002,hypervolume
WOS:000441208400002,moeas
WOS:000441208400002,multiobjective optimization
WOS:000441208400002,performance metrics
WOS:000380444800042,the bs sleeping strategy
WOS:000380444800042,resource allocation
WOS:000380444800042,smart grid energy procurement
WOS:000380444800042,bvdpso
WOS:000330569800175,vehicle to grid (v2g)
WOS:000330569800175,satisfaction aware control scheme
WOS:000330569800175,distributed generation
WOS:000330569800175,particle swarm optimization (pso)
WOS:000330569800175,peak-valley difference
WOS:000336634801240,paper
WOS:000336634801240,deacidification
WOS:000336634801240,supercritical carbon dioxide
WOS:000336634801240,ph
WOS:000336634801240,mechanical properties
WOS:000336634801240,calcium propionate
WOS:000336634801240,magnesium bicarbonate
WOS:000166937900325,clutch
WOS:000166937900325,opening force measurement
WOS:000166937900325,dynamic compensation
WOS:000166937900325,intelligent system
WOS:000932590600001,led light source
WOS:000932590600001,symbol sequence
WOS:000932590600001,catastrophic failure
WOS:000932590600001,lumen depreciation
WOS:000932590600001,reliability assessment
WOS:000900752000006,transfer learning
WOS:000900752000006,unsupervised domain adaptation
WOS:000900752000006,mutual distillation
WOS:000900752000006,cnns & vits
WOS:000584334300151,r2r processing roll shaft
WOS:000584334300151,performance degradation
WOS:000584334300151,logistic regression model
WOS:000717218600028,edge computing
WOS:000717218600028,computation offloading
WOS:000717218600028,multiple rounds
WOS:000717218600028,mobile device cloud
WOS:000717218600028,long-term
WOS:000717218600028,auction
WOS:001359985000001,phase change
WOS:001359985000001,thermal interface materials
WOS:001359985000001,covalent bond cross-linking
WOS:001359985000001,interface adaptability
WOS:000810805900001,asynchronous
WOS:000810805900001,discrete-time systems
WOS:000810805900001,impulsive switched systems
WOS:000810805900001,input-to-state stability
WOS:000810805900001,krasovskii and razumikhin approaches
WOS:000810805900001,time-varying systems
WOS:000672533000004,compound distance
WOS:000672533000004,constraint handling
WOS:000672533000004,multi-objective optimization
WOS:000672533000004,evolutionary algorithm
WOS:001312829200014,power line inspection
WOS:001312829200014,point cloud segmentation
WOS:001312829200014,convolutional neural network
WOS:000404435600032,evolutionary algorithm
WOS:000404435600032,decomposition
WOS:000404435600032,constrained multiobjective optimization
WOS:000404435600032,achievement scalarizing function
WOS:000276109800233,solar cell module
WOS:000276109800233,cooling
WOS:000276109800233,pv/t
WOS:000276109800233,thermal economy
WOS:000241246300224,cooperative workflow
WOS:000241246300224,knowledge library
WOS:000241246300224,cscw
WOS:000086662600013,modern management information system
WOS:000086662600013,intranet
WOS:000086662600013,web
WOS:000086662600013,firewall
WOS:000306504400103,aerostatic guide way
WOS:000306504400103,restrictor
WOS:000306504400103,carrying capacity
WOS:000306504400103,stiffness
WOS:000306504400103,ansys
WOS:000319300000188,gravel
WOS:000319300000188,the grass-roots level
WOS:000319300000188,warm-mix asphalt
WOS:000319300000188,energy saving analysis
WOS:000309144500070,pvc
WOS:000309144500070,nbr
WOS:000309144500070,baso4
WOS:000290370900017,hybrid strengthening
WOS:000290370900017,numerical analysis
WOS:000290370900017,interface stress
WOS:000290370900017,pre-stress
WOS:000228632800288,data fusion
WOS:000228632800288,intrusion detection
WOS:000228632800288,meta-data
WOS:000228632800288,bayes network
WOS:000228632800288,agent
WOS:000167673500055,intranet
WOS:000167673500055,odbc
WOS:000167673500055,ado/ole db
WOS:000789875300005,line spectral estimation
WOS:000789875300005,multiple snapshots
WOS:000789875300005,bilinear generalized approximate message
WOS:000789875300005,passing
WOS:000789875300005,belief propagation
WOS:000789875300005,expectation-maximization
WOS:001419498400021,zero-shot learning
WOS:001419498400021,generalized zero-shot learning
WOS:001419498400021,generative model
WOS:001419498400021,object recognition
WOS:000276109800237,building energy conservation
WOS:000276109800237,solar energy
WOS:000276109800237,cool-storage mode solar photovoltaic module
WOS:000276109800237,pv/t
WOS:000276109800237,heat supply
WOS:000228948100033,cathode arc ion-plating
WOS:000228948100033,multi-component films
WOS:000228948100033,microhardness
WOS:000228948100033,high temperature oxidation performance
WOS:000221596500025,variable structure control
WOS:000221596500025,delays
WOS:000221596500025,interconnected system
WOS:000221596500025,structure
WOS:000870260300015,chest measurement
WOS:000870260300015,measurement technology
WOS:000870260300015,data accumulation
WOS:000870260300015,ergonomics
WOS:000870260300015,developmental stage
WOS:000399337200111,painting robot
WOS:000399337200111,robot control system
WOS:000399337200111,googol motion controller
WOS:000399337200111,windows ce system
WOS:000389459800007,personalized interaction
WOS:000389459800007,interaction design
WOS:000389459800007,user's interactive experience
WOS:000788750900005,constraint handling
WOS:000788750900005,criterion
WOS:000788750900005,multi-objective optimization
WOS:000788750900005,evolutionary algorithm
WOS:000621616905053,large-scale power grid
WOS:000621616905053,mixed-type attacks
WOS:000621616905053,distributed state estimation
WOS:000399304400012,hot bonding
WOS:000399304400012,flow stress
WOS:000399304400012,constitutive behavior
WOS:000399304400012,microstructural evolution
WOS:000399304400012,dynamic recovery
WOS:000365224400045,cluster mr effect
WOS:000365224400045,material removal mechanism
WOS:000365224400045,polishing pressure
WOS:000365224400045,semi-fixed abrasive
WOS:000335959500035,flexible material path processing
WOS:000335959500035,deformation-compensated modeling
WOS:000335959500035,t-s fuzzy neural network
WOS:000335959500035,fuzzy clustering
WOS:000337476200074,abnormal behavior detection
WOS:000337476200074,lucas-kanade method tracking
WOS:000337476200074,angle histogram
WOS:000337476200074,entropy
WOS:001173268100042,image denoising
WOS:001173268100042,anisotropic total variation
WOS:001173268100042,structure tensor total variation
WOS:001173268100042,weighted matrix
WOS:001284491000001,infrared photodetector
WOS:001284491000001,two-photon absorption
WOS:001284491000001,transition metal dichalcogenides
WOS:000731211200001,sibling relationship
WOS:000731211200001,intellectual disabilities
WOS:000731211200001,affiliated stigma
WOS:000731211200001,motivation
WOS:000731211200001,contact frequency
WOS:000731211200001,mediation
WOS:000442778600011,slam
WOS:000442778600011,deep learning
WOS:000442778600011,semantic segmentation
WOS:000442778600011,augmented reality
WOS:000414072200045,constraint-handling technique
WOS:000414072200045,constrained multi-objective optimization
WOS:000414072200045,decomposition
WOS:000414072200045,evolutionary algorithm
WOS:000349842800141,cloud storage
WOS:000349842800141,fingerprint identification
WOS:000349842800141,the authentication protocol
WOS:000349842800141,mixed encryption
WOS:000349842800141,safety
WOS:000263827900010,video segmentation
WOS:000263827900010,shot boundary
WOS:000263827900010,cooperative model
WOS:000249314100026,hsm
WOS:000249314100026,comer
WOS:000249314100026,toolpath optimization
WOS:000227353600057,electrochemical micromachining
WOS:000227353600057,generating machining
WOS:000227353600057,on-line tool fabrication
WOS:000179017500214,alpha -digoal dominance
WOS:000179017500214,beta -bidiagnal dominance
WOS:000179017500214,stability
WOS:000179017500214,m-matrix
WOS:001207459500001,slam
WOS:001207459500001,2d lidar
WOS:001207459500001,imu
WOS:001207459500001,wheel odometry
WOS:001207459500001,tightly coupled odometry
WOS:001207459500001,loop detection
WOS:001207459500001,optimization
WOS:000399925504053,constrained optimization
WOS:000399925504053,tchebycheff approach
WOS:000399925504053,weighted sum approach
WOS:000399925504053,multiobjective optimization
WOS:000230484501132,production system
WOS:000230484501132,material flow
WOS:000230484501132,optimization batch
WOS:000230484501133,processing time
WOS:000230484501133,scheduling rules
WOS:000230484501133,failure probability
WOS:000187954200085,array sensors
WOS:000187954200085,optical tomography
WOS:000187954200085,sensing field
WOS:000187954200085,sensitivity distribution map
WOS:000186578600011,multi-agent
WOS:000186578600011,soccer robot
WOS:000186578600011,cooperation problem solving
WOS:000186578600011,kqml
WOS:000186578600011,speech act
WOS:001612622700001,subwavelength grating
WOS:001612622700001,multilayer structure
WOS:001612622700001,normal incidence
WOS:001612622700001,dual-port splitter
WOS:000263827900038,cooperative intrusion detection
WOS:000263827900038,scenario
WOS:000263827900038,isomorphic transformation
WOS:000263827900038,state transition
WOS:000263827900038,topological order
WOS:000263827900038,crucial operation
WOS:000256869500045,shot boundary detection
WOS:000256869500045,temporal video segmentation
WOS:000256869500045,video retrieval
WOS:000256869500045,support vector machine
WOS:000461678300108,micp
WOS:000461678300108,grouting batches
WOS:000461678300108,sand
WOS:000461678300108,physical and mechanical properties
WOS:000461678300108,sem
WOS:000461678300108,environmental factors
WOS:000390287500046,roughness height
WOS:000390287500046,vortex shedding
WOS:000390287500046,drag coefficient
WOS:000390287500046,lift coefficient
WOS:000390287500046,pressure coefficient
WOS:000292114900113,externally pressurized air bearing
WOS:000292114900113,fema
WOS:000292114900113,ema
WOS:000292114900113,spring
WOS:000236491500038,er fluid
WOS:000236491500038,special instantaneous bond
WOS:000236491500038,tiny-diameter grinding wheel
WOS:000236491500038,optics glass
WOS:000227353600134,molecular dynamics
WOS:000227353600134,ultra-fine machining
WOS:000179017500108,soccer robot
WOS:000179017500108,control rule
WOS:000179017500108,sine controller
WOS:001766605900013,constrained optimization
WOS:001766605900013,evolutionary algorithm
WOS:001766605900013,pascoletti-serafini scalarization method
WOS:000288518000074,deformable model
WOS:000288518000074,gradient vector flow
WOS:000288518000074,b-spline
WOS:000288518000074,finite element
WOS:000292846401103,cognitive map
WOS:000292846401103,design science
WOS:000292846401103,research methodology
WOS:000292846401103,strategic decision making
WOS:000675516600017,multi-view classification
WOS:000675516600017,uncertain data
WOS:000621599306020,vehicular crowdsensing
WOS:000621599306020,consortium blockchain
WOS:000621599306020,sensing task
WOS:000621599306020,smart contract
WOS:000621599306020,stackelberg game
WOS:000449760200151,heavy duty truck
WOS:000449760200151,driving cycle
WOS:000449760200151,powertrain transmission ratio
WOS:000449760200151,optimization
WOS:000375369300048,liquid-vapor separation condenser
WOS:000375369300048,organic rankine cycle
WOS:000375369300048,thermodynamic performance
WOS:000310764700247,dynamic-static drainage consolidation method
WOS:000310764700247,silty ground
WOS:000310764700247,ground treatment
WOS:001728820000001,meromorphic optimal domain
WOS:001728820000001,volterra operator
WOS:001728820000001,bergman-morrey spaces
WOS:001403486900001,point clouds
WOS:001403486900001,3d face flow estimation
WOS:001403486900001,adaptive sampling
WOS:001403486900001,context-awareness
WOS:000931046708007,digital twin
WOS:000931046708007,uav
WOS:000931046708007,virtual and real interaction
WOS:000931046708007,4g/5g communication interface
WOS:000624381300065,circular polarization converter
WOS:000624381300065,water structure
WOS:000624381300065,optically transparent circuit
WOS:000449760200071,hybrid bus
WOS:000449760200071,power hybrid configurations
WOS:000449760200071,energy management
WOS:000449760200071,control strategy parameters
WOS:000449760200071,optimization
WOS:000386981000071,evolutionary algorithm
WOS:000386981000071,many-objective
