paper_id,journal_id
WOS:000236491500038,ADVANCES IN GRINDING AND ABRASIVE TECHNOLOGY XIII
WOS:000227353600134,PROGRESS OF MACHINING TECHNOLOGY
WOS:000179017500108,"PROCEEDINGS OF THE 4TH WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION, VOLS 1-4"
WOS:001713490100006,MICROSYSTEMS & NANOENGINEERING
WOS:001766605900013,EXPERT SYSTEMS
WOS:000288518000074,"INTELLIGENT COMPUTING AND INFORMATION SCIENCE, PT I"
WOS:000292846401103,"ADVANCED RESEARCH ON INDUSTRY, INFORMATION SYSTEMS AND MATERIAL ENGINEERING, PTS 1-7"
WOS:000675516600017,ACM TRANSACTIONS ON KNOWLEDGE DISCOVERY FROM DATA
WOS:000621599306020,PROCEEDINGS OF THE 38TH CHINESE CONTROL CONFERENCE (CCC)
WOS:000449760200151,IFAC PAPERSONLINE
WOS:000670569100552,2018 INTERNATIONAL CONFERENCE ON MICROWAVE AND MILLIMETER WAVE TECHNOLOGY (ICMMT2018)
WOS:000375369300048,"PROCEEDINGS OF THE ASME INTERNATIONAL MECHANICAL ENGINEERING CONGRESS AND EXPOSITION, 2014, VOL 8A"
WOS:000310764700247,"MEMS, NANO AND SMART SYSTEMS, PTS 1-6"
WOS:001728820000001,CANADIAN MATHEMATICAL BULLETIN-BULLETIN CANADIEN DE MATHEMATIQUES
WOS:001403486900001,JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION
WOS:001243745800017,IBERICA
WOS:000931046708007,2021 PROCEEDINGS OF THE 40TH CHINESE CONTROL CONFERENCE (CCC)
WOS:000624381300065,2019 IEEE INTERNATIONAL WORKSHOP ON ELECTROMAGNETICS: APPLICATIONS AND STUDENT INNOVATION COMPETITION (IWEM2019)
WOS:000449760200071,IFAC PAPERSONLINE
WOS:000386528400330,2016 IEEE 83RD VEHICULAR TECHNOLOGY CONFERENCE (VTC SPRING)
WOS:000386981000071,2016 SIXTH INTERNATIONAL CONFERENCE ON INFORMATION SCIENCE AND TECHNOLOGY (ICIST)
WOS:000340420400036,COMPUTATIONAL KINEMATICS (CK2013)
WOS:000292114900092,HIGH SPEED MACHINING
WOS:000230443400069,"PROCEEDINGS OF THE NINTH INTERNATIONAL CONFERENCE ON COMPUTER SUPPORTED COOPERATIVE WORK IN DESIGN, VOLS 1 AND 2"
WOS:000733942100001,IEEE ACCESS
WOS:001566944700001,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS
WOS:000431950400008,SOFT COMPUTING
WOS:000471292400001,PROCEEDINGS OF 2018 THE 2ND INTERNATIONAL CONFERENCE ON VIDEO AND IMAGE PROCESSING (ICVIP 2018)
WOS:000459859500217,2018 IEEE 7TH GLOBAL CONFERENCE ON CONSUMER ELECTRONICS (GCCE 2018)
WOS:000423244700047,"PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2017, VOL 9"
WOS:000369147700008,INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS
WOS:000380444801009,2015 IEEE CONGRESS ON EVOLUTIONARY COMPUTATION (CEC)
WOS:000346223100010,INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE
WOS:000225237800173,ADVANCES IN MATERIALS MANUFACTURING SCIENCE AND TECHNOLOGY
WOS:001733336800001,JOURNAL OF POLYMER SCIENCE
WOS:000078068700008,APPLIED MATHEMATICS AND MECHANICS-ENGLISH EDITION
WOS:001294902900001,BIOMEDICAL MATERIALS
WOS:001425273000015,"PROCEEDINGS OF 2024 CHINESE INTELLIGENT SYSTEMS CONFERENCE, VOL 1, CISC 2024"
WOS:000912020300001,KNOWLEDGE-BASED SYSTEMS
WOS:000243679800195,"2006 INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND SECURITY, PTS 1 AND 2, PROCEEDINGS"
WOS:000179017500236,"PROCEEDINGS OF THE 4TH WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION, VOLS 1-4"
WOS:000167673500113,PROCEEDINGS OF THE SEVENTH INTERNATIONAL CONFERENCE ON INDUSTRIAL ENGINEERING AND ENGINEERING MANAGEMENT
WOS:001569011900001,JOURNAL OF MANUFACTURING SYSTEMS
WOS:001121690400003,FOREST PRODUCTS JOURNAL
WOS:000668827800004,APPLIED INTELLIGENCE
WOS:000528834600010,SPECTROSCOPY AND SPECTRAL ANALYSIS
WOS:000437355302051,"2017 13TH INTERNATIONAL CONFERENCE ON NATURAL COMPUTATION, FUZZY SYSTEMS AND KNOWLEDGE DISCOVERY (ICNC-FSKD)"
WOS:001510189600067,"INTERNATIONAL CONFERENCE ON OPTICAL AND PHOTONIC ENGINEERING, ICOPEN 2024"
WOS:001359539300006,ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS
WOS:001432846200027,"2024 INTERNATIONAL CONFERENCE ON NETWORKING, ARCHITECTURE AND STORAGE, NAS 2024"
WOS:000728141500116,2021 6TH IEEE INTERNATIONAL CONFERENCE ON ADVANCED ROBOTICS AND MECHATRONICS (ICARM 2021)
WOS:000522555600031,CHEMICAL PHYSICS LETTERS
WOS:000358429100006,"PROCEEDINGS OF THE INTERNATIONAL SEMINAR ON COMPUTATION, COMMUNICATION AND CONTROL"
WOS:000298656800013,"2011 INTERNATIONAL CONFERENCE ON ELECTRONICS, COMMUNICATIONS AND CONTROL (ICECC)"
WOS:000228948100024,RARE METAL MATERIALS AND ENGINEERING
WOS:000227032800003,ICIM' 2004: PROCEEDINGS OF THE SEVENTH INTERNATIONAL CONFERENCE ON INDUSTRIAL MANAGEMENT
WOS:000166937900581,"PROCEEDINGS OF THE 3RD WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION, VOLS 1-5"
WOS:001542486100004,APPLIED THERMAL ENGINEERING
WOS:000386102500056,"PROCEEDINGS OF THE 2016 INTERNATIONAL FORUM ON MANAGEMENT, EDUCATION AND INFORMATION TECHNOLOGY APPLICATION"
WOS:000302894901083,"ADVANCES IN CIVIL ENGINEERING, PTS 1-6"
WOS:000356684603083,2014 IEEE CONGRESS ON EVOLUTIONARY COMPUTATION (CEC)
WOS:000239350600073,ADVANCES IN MACHINING & MANUFACTURING TECHNOLOGY VIII
WOS:000235117200070,"ICEMI 2005: Conference Proceedings of the Seventh International Conference on Electronic Measurement & Instruments, Vol 2"
WOS:000167673500112,PROCEEDINGS OF THE SEVENTH INTERNATIONAL CONFERENCE ON INDUSTRIAL ENGINEERING AND ENGINEERING MANAGEMENT
WOS:000166937900098,"PROCEEDINGS OF THE 3RD WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION, VOLS 1-5"
WOS:001640554100001,PHYSICAL COMMUNICATION
WOS:001291294600263,"2024 5TH INTERNATIONAL CONFERENCE ON COMPUTER ENGINEERING AND APPLICATION, ICCEA 2024"
WOS:000456372400006,2018 3RD INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION ENGINEERING (ICRAE)
WOS:000235325601046,"PROCEEDINGS OF 2005 INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND CYBERNETICS, VOLS 1-9"
WOS:000426972200251,2017 9TH INTERNATIONAL CONFERENCE ON WIRELESS COMMUNICATIONS AND SIGNAL PROCESSING (WCSP)
WOS:000263155500135,ICCEE 2008: PROCEEDINGS OF THE 2008 INTERNATIONAL CONFERENCE ON COMPUTER AND ELECTRICAL ENGINEERING
WOS:000256900300125,"PROCEEDINGS OF THE 2008 12TH INTERNATIONAL CONFERENCE ON COMPUTER SUPPORTED COOPERATIVE WORK IN DESIGN, VOLS I AND II"
WOS:000227353600118,PROGRESS OF MACHINING TECHNOLOGY
WOS:001449127000107,"2024 IEEE 10TH INTERNATIONAL SYMPOSIUM ON MICROWAVE, ANTENNA, PROPAGATION AND EMC TECHNOLOGIES FOR WIRELESS COMMUNICATIONS, MAPE 2024"
WOS:001545702400035,PSYCHOLOGICAL REPORTS
WOS:000799588200009,INFORMATION SCIENCES
WOS:000796517700002,JOURNAL OF MATERIALS PROCESSING TECHNOLOGY
WOS:000437355300005,"2017 13TH INTERNATIONAL CONFERENCE ON NATURAL COMPUTATION, FUZZY SYSTEMS AND KNOWLEDGE DISCOVERY (ICNC-FSKD)"
WOS:001482478900001,MICROWAVE AND OPTICAL TECHNOLOGY LETTERS
WOS:000633221700011,COMPUTER SPEECH AND LANGUAGE
WOS:000317629800198,"MEASUREMENT TECHNOLOGY AND ITS APPLICATION, PTS 1 AND 2"
WOS:001596271200002,INTERNATIONAL JOURNAL OF CIRCUIT THEORY AND APPLICATIONS
WOS:001237390900001,INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL
WOS:001168347200001,APPLIED SCIENCES-BASEL
WOS:001221819200191,"2023 24TH INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:000656898000048,"2020 INTERNATIONAL CONFERENCE ON IMAGE, VIDEO PROCESSING AND ARTIFICIAL INTELLIGENCE"
WOS:000328521201163,"INDUSTRIAL INSTRUMENTATION AND CONTROL SYSTEMS II, PTS 1-3"
WOS:000398418400049,"2010 THE 3RD INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND INDUSTRIAL APPLICATION (PACIIA2010), VOL VII"
WOS:000239299300055,JOURNAL OF ALLOYS AND COMPOUNDS
WOS:001021699300001,ELECTRONICS LETTERS
WOS:000667441600001,VISUAL COMPUTER
WOS:001173248900024,IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING
WOS:000278172200004,JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS
WOS:000394721900049,"2011 INTERNATIONAL CONFERENCE ON INTELLIGENT COMPUTATION AND INDUSTRIAL APPLICATION (ICIA2011), VOL II"
WOS:001599738200001,ELECTRONIC COMMERCE RESEARCH
WOS:001532081500001,DIGITAL SIGNAL PROCESSING
WOS:000966748700001,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS
WOS:000625084300001,APPLIED INTELLIGENCE
WOS:000280152700020,"PROCEEDINGS OF THE 6TH EURO-ASIA CONFERENCE ON ENVIRONMENT AND CSR: TECHNOLOGICAL INNOVATION AND MANAGEMENT SCIENCE SESSION, PT III"
WOS:001435825600001,PHYSICAL CHEMISTRY CHEMICAL PHYSICS
WOS:001757563300001,PATTERN ANALYSIS AND APPLICATIONS
WOS:000624381300006,2019 IEEE INTERNATIONAL WORKSHOP ON ELECTROMAGNETICS: APPLICATIONS AND STUDENT INNOVATION COMPETITION (IWEM2019)
WOS:000456372400020,2018 3RD INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION ENGINEERING (ICRAE)
WOS:000399133200039,PROCEEDINGS OF 2016 12TH INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND SECURITY (CIS)
WOS:000398418400089,"2010 THE 3RD INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND INDUSTRIAL APPLICATION (PACIIA2010), VOL VII"
WOS:001214608800109,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS
WOS:001151198600003,JOURNAL OF INTEGRAL EQUATIONS AND APPLICATIONS
WOS:000798227800058,IEEE TRANSACTIONS ON CYBERNETICS
WOS:001392668203009,"2024 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS, IJCNN 2024"
WOS:000943603000045,CARBON PEAK AND NEUTRALITY STRATEGIES OF THE CONSTRUCTION INDUSTRY (ICCREM 2022)
WOS:000534244700001,IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES
WOS:000471292400040,PROCEEDINGS OF 2018 THE 2ND INTERNATIONAL CONFERENCE ON VIDEO AND IMAGE PROCESSING (ICVIP 2018)
WOS:000459877400004,2018 IEEE REGION 10 HUMANITARIAN TECHNOLOGY CONFERENCE (R10-HTC)
WOS:000303483600294,"MATERIALS AND COMPUTATIONAL MECHANICS, PTS 1-3"
WOS:001311785500001,REMOTE SENSING
WOS:001523773100009,HUMANITIES & SOCIAL SCIENCES COMMUNICATIONS
WOS:001625228200001,ACCIDENT ANALYSIS AND PREVENTION
WOS:001551594400044,IEEE SENSORS JOURNAL
WOS:000278561100108,"2009 WRI WORLD CONGRESS ON SOFTWARE ENGINEERING, VOL 4, PROCEEDINGS"
WOS:001484961700003,IEEE TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING
WOS:001221132000025,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY
WOS:000742182700028,IEEE TRANSACTIONS ON CYBERNETICS
WOS:000308571200180,"EQUIPMENT MANUFACTURING TECHNOLOGY AND AUTOMATION, PTS 1-3"
WOS:001357898500001,MULTIMEDIA SYSTEMS
WOS:000187912100021,JOURNAL OF INORGANIC MATERIALS
WOS:000757819500001,IEEE ACCESS
WOS:001043740100001,SOCIAL SCIENCE JOURNAL
WOS:000896578400001,ADVANCES IN CONTINUOUS AND DISCRETE MODELS
WOS:000788360300005,KNOWLEDGE-BASED SYSTEMS
WOS:000687208700009,INFORMATION SCIENCES
WOS:000679783000002,APPLIED INTELLIGENCE
WOS:000451195900045,"2017 IEEE INTERNATIONAL CONFERENCE ON COMPUTATIONAL SCIENCE AND ENGINEERING (CSE) AND IEEE/IFIP INTERNATIONAL CONFERENCE ON EMBEDDED AND UBIQUITOUS COMPUTING (EUC), VOL 1"
WOS:001368863900001,MICROWAVE AND OPTICAL TECHNOLOGY LETTERS
WOS:000451195900158,"2017 IEEE INTERNATIONAL CONFERENCE ON COMPUTATIONAL SCIENCE AND ENGINEERING (CSE) AND IEEE/IFIP INTERNATIONAL CONFERENCE ON EMBEDDED AND UBIQUITOUS COMPUTING (EUC), VOL 1"
WOS:000300876502018,CEIS 2011
WOS:000239057000131,"PROCEEDINGS OF THE 2006 IEEE INTERNATIONAL CONFERENCE ON NETWORKING, SENSING AND CONTROL"
WOS:001605865200001,PHYSICAL CHEMISTRY CHEMICAL PHYSICS
WOS:000557886100044,2019 15TH INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND SECURITY (CIS 2019)
WOS:000982739000006,MULTIMEDIA TOOLS AND APPLICATIONS
WOS:000394721900089,"2011 INTERNATIONAL CONFERENCE ON INTELLIGENT COMPUTATION AND INDUSTRIAL APPLICATION (ICIA2011), VOL II"
WOS:000359253600055,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS
WOS:001593826700001,FOODS
WOS:001151943600001,INTERNATIONAL JOURNAL OF ART & DESIGN EDUCATION
WOS:001618284800001,JOURNAL OF CONSUMER BEHAVIOUR
WOS:001545774000002,CARBON
WOS:000861310200002,CHALCOGENIDE LETTERS
WOS:000388365800015,INTERNATIONAL JOURNAL OF SIMULATION MODELLING
WOS:001550599700010,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS
WOS:001333819300001,COMPUTERS AND ELECTRONICS IN AGRICULTURE
WOS:000514758200002,SCRIPTA MATERIALIA
WOS:001327156000192,"2024 25TH INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:000589499400001,APPLIED INTELLIGENCE
WOS:001680930800001,ADVANCED SCIENCE
WOS:001242446200001,INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS
WOS:000689715100008,NEUROCOMPUTING
WOS:001025503200041,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS
WOS:000798510300009,JOURNAL OF OVONIC RESEARCH
WOS:001003330900001,JOURNAL OF MACHINE LEARNING RESEARCH
WOS:000814585000001,JOURNAL OF MODERN OPTICS
WOS:000965521500001,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING
WOS:000347141900029,REVISTA DE BIOLOGIA TROPICAL
WOS:000250042400032,"2007 INTERNATIONAL WORKSHOP ON ANTI-COUNTERFEITING, SECURITY, AND IDENTIFICATION"
WOS:000236421900028,PHYSICS LETTERS A
WOS:001585486300001,JOURNAL OF SYSTEMS SCIENCE AND SYSTEMS ENGINEERING
WOS:000877611700001,NEUROCOMPUTING
WOS:000943603000081,CARBON PEAK AND NEUTRALITY STRATEGIES OF THE CONSTRUCTION INDUSTRY (ICCREM 2022)
WOS:001694634900001,WIRELESS NETWORKS
WOS:001474855900001,ENERGIES
WOS:000566002200001,INTERNATIONAL JOURNAL OF CLOTHING SCIENCE AND TECHNOLOGY
WOS:001746232600001,MICROWAVE AND OPTICAL TECHNOLOGY LETTERS
WOS:000589460700005,APPLIED INTELLIGENCE
WOS:000629243501006,PROCEEDINGS OF THE 39TH CHINESE CONTROL CONFERENCE
WOS:000518640300015,PROCEEDINGS OF THE THIRD INTERNATIONAL CONFERENCE ON COMPUTER SCIENCE AND APPLICATION ENGINEERING (CSAE2019)
WOS:001296006200045,"AUGMENTED INTELLIGENCE AND INTELLIGENT TUTORING SYSTEMS, ITS 2023"
WOS:000660795000002,APPLIED INTELLIGENCE
WOS:000658596100002,CURRENT PSYCHOLOGY
WOS:001020622200001,JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS
WOS:000702123600013,PROCEEDINGS OF 2020 INTERNATIONAL CONFERENCE ON WAVELET ANALYSIS AND PATTERN RECOGNITION (ICWAPR)
WOS:000672824900002,2020 16TH INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND SECURITY (CIS 2020)
WOS:000390749102086,2016 IEEE CONGRESS ON EVOLUTIONARY COMPUTATION (CEC)
WOS:000386661200098,2016 IEEE/CIC INTERNATIONAL CONFERENCE ON COMMUNICATIONS IN CHINA (ICCC)
WOS:000187954200084,FIFTH INTERNATIONAL SYMPOSIUM ON INSTRUMENTATION AND CONTROL TECHNOLOGY
WOS:000189506600188,"2003 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS, INTELLIGENT SYSTEMS AND SIGNAL PROCESSING, VOLS 1 AND 2, PROCEEDINGS"
WOS:000179877400115,EMERGING TECHNOLOGIES OF PULPING & PAPERMAKING
WOS:000166937900669,"PROCEEDINGS OF THE 3RD WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION, VOLS 1-5"
WOS:000166937900211,"PROCEEDINGS OF THE 3RD WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION, VOLS 1-5"
WOS:000086662600191,"'99 INTERNATIONAL CONFERENCE ON MANAGEMENT SCIENCE & ENGINEERING, PROCEEDINGS, VOLS 1 AND 2"
WOS:000080074600088,"98 INTERNATIONAL CONFERENCE ON MANAGEMENT SCIENCE & ENGINEERING, PROCEEDINGS"
WOS:001753265400001,MANAGEMENT DECISION
WOS:000320341000199,"NANOTECHNOLOGY AND PRECISION ENGINEERING, PTS 1 AND 2"
WOS:000295959505132,2010 8TH WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION (WCICA)
WOS:000269126600138,"IEEM: 2008 INTERNATIONAL CONFERENCE ON INDUSTRIAL ENGINEERING AND ENGINEERING MANAGEMENT, VOLS 1-3"
WOS:001478979900004,APPLIED INTELLIGENCE
WOS:001349114800001,JOURNAL OF ASIAN ARCHITECTURE AND BUILDING ENGINEERING
WOS:000796247400004,OPTICS COMMUNICATIONS
WOS:000733556400001,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING
WOS:000990553600413,"2022 IEEE MTT-S INTERNATIONAL MICROWAVE WORKSHOP SERIES ON ADVANCED MATERIALS AND PROCESSES FOR RF AND THZ APPLICATIONS, IMWS-AMP"
WOS:000285731100027,PROCEEDINGS OF THE 5TH INTERNATIONAL CONFERENCE ON COOPERATION AND PROMOTION OF INFORMATION RESOURCES IN SCIENCE AND TECHNOLOGY(COINFO 10)
WOS:001416160700030,"NATURAL LANGUAGE PROCESSING AND CHINESE COMPUTING, PT IV, NLPCC 2024"
WOS:001534853000009,"WEB INFORMATION SYSTEMS ENGINEERING-WISE 2024, PT III"
WOS:000460900800001,JOURNAL OF SENSORS
WOS:000437306900036,ELECTRONICS LETTERS
WOS:000449678600027,"HUMAN-COMPUTER INTERACTION: INTERACTION IN CONTEXT, HCI INTERNATIONAL 2018, PT II"
WOS:000717218600001,"ALGORITHMS AND ARCHITECTURES FOR PARALLEL PROCESSING, ICA3PP 2018, PT III"
WOS:000431390700019,3RD ANNUAL INTERNATIONAL CONFERENCE ON MODERN EDUCATION AND SOCIAL SCIENCE (MESS 2017)
WOS:000330569800174,2013 8TH INTERNATIONAL ICST CONFERENCE ON COMMUNICATIONS AND NETWORKING IN CHINA (CHINACOM)
WOS:000309378300007,"2011 IEEE 12TH INTERNATIONAL CONFERENCE ON COMPUTER-AIDED INDUSTRIAL DESIGN & CONCEPTUAL DESIGN, VOLS 1 AND 2: NEW ENGINES FOR INDUSTRIAL DESIGN: INTELLIGENCE - INTERACTION - SERVICES"
WOS:000292114900058,HIGH SPEED MACHINING
WOS:000224824000113,"PROCEEDINGS OF THE 2004 INTERNATIONAL CONFERENCE ON MANAGEMENT SCIENCE & ENGINEERING, VOLS 1 AND 2"
WOS:000166933200129,PROGRESS OF MACHINING TECHNOLOGY: WITH SOME TOPICS IN ADVANCED MANUFACTURING TECHNOLOGY
WOS:001062707300294,"2023 IEEE INTERNATIONAL CONFERENCE ON MULTIMEDIA AND EXPO, ICME"
WOS:001724849400001,BIO-MEDICAL MATERIALS AND ENGINEERING
WOS:000683376600003,SSPS 2020: 2020 2ND SYMPOSIUM ON SIGNAL PROCESSING SYSTEMS
WOS:000251433403087,"PROCEEDINGS OF 2007 INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND CYBERNETICS, VOLS 1-7"
WOS:001444082800031,IEEE SENSORS JOURNAL
WOS:000406035700044,PROCEEDINGS OF THE 2016 INTERNATIONAL CONFERENCE ON VIRTUAL SYSTEMS AND MULTIMEDIA (VSMM)
WOS:001144490500001,INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE
WOS:001292831800175,"2024 9TH INTERNATIONAL CONFERENCE ON COMPUTER AND COMMUNICATION SYSTEMS, ICCCS 2024"
WOS:000269126600089,"IEEM: 2008 INTERNATIONAL CONFERENCE ON INDUSTRIAL ENGINEERING AND ENGINEERING MANAGEMENT, VOLS 1-3"
WOS:001445196600001,ISA TRANSACTIONS
WOS:000296062500332,2011 6TH IEEE CONFERENCE ON INDUSTRIAL ELECTRONICS AND APPLICATIONS (ICIEA)
WOS:001734831100103,"2025 CROSS STRAIT RADIO SCIENCE AND WIRELESS TECHNOLOGY CONFERENCE, CSRSWTC"
WOS:001349716200054,"2024 29TH INTERNATIONAL CONFERENCE ON AUTOMATION AND COMPUTING, ICAC 2024"
WOS:000431821400112,INTERNATIONAL JOURNAL OF COMMUNICATION
WOS:000451175500010,2018 IEEE CONGRESS ON EVOLUTIONARY COMPUTATION (CEC)
WOS:000351817600229,"2013 2ND INTERNATIONAL SYMPOSIUM ON INSTRUMENTATION AND MEASUREMENT, SENSOR NETWORK AND AUTOMATION (IMSNA)"
WOS:000317070100073,"ADVANCES IN SWARM INTELLIGENCE, ICSI 2012, PT I"
WOS:000306764900105,MECHATRONIC SYSTEMS AND AUTOMATION SYSTEMS
WOS:000259786200018,JOURNAL OF MATERIALS PROCESSING TECHNOLOGY
WOS:000244066100192,Proceedings of 2006 Chinese Control and Decision Conference
WOS:000185241000021,ADVANCES IN ABRASIVE TECHNOLOGY V
WOS:000166937900375,"PROCEEDINGS OF THE 3RD WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION, VOLS 1-5"
WOS:001233111800001,BIOSENSORS-BASEL
WOS:001488552900001,INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER
WOS:001155016500018,"PATTERN RECOGNITION AND COMPUTER VISION, PRCV 2023, PT X"
WOS:000621599307014,PROCEEDINGS OF THE 38TH CHINESE CONTROL CONFERENCE (CCC)
WOS:000670569100187,2018 INTERNATIONAL CONFERENCE ON MICROWAVE AND MILLIMETER WAVE TECHNOLOGY (ICMMT2018)
WOS:000423244700048,"PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2017, VOL 9"
WOS:000377606200176,"MANUFACTURING, DESIGN SCIENCE AND INFORMATION ENGINEERING, VOLS I AND II"
WOS:000080197900072,PROGRESS OF CUTTING AND GRINDING: WITH SOME TOPICS IN ADVANCED MANUFACTURE TECHNOLOGY
WOS:001430280400001,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES
WOS:000462602100015,"2018 15TH INTERNATIONAL SYMPOSIUM ON PERVASIVE SYSTEMS, ALGORITHMS AND NETWORKS (I-SPAN 2018)"
WOS:000832560200004,SOFT COMPUTING
WOS:000857320300001,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS I-REGULAR PAPERS
WOS:000800411600001,COMPUTATIONAL MATERIALS SCIENCE
WOS:001562064700001,CONTROL ENGINEERING PRACTICE
WOS:001298864200001,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE
WOS:000778988400095,IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS
WOS:001750042200001,MICROMACHINES
WOS:001014267900001,INORGANIC CHEMISTRY
WOS:001503049500001,JOURNAL OF BUILDING PERFORMANCE SIMULATION
WOS:001188243500001,IEEE ACCESS
WOS:000750719100001,IET IMAGE PROCESSING
WOS:000899329500034,"PRICAI 2022: TRENDS IN ARTIFICIAL INTELLIGENCE, PT II"
WOS:000400004400004,INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH
WOS:000337527200037,"INTERNATIONAL CONFERENCE ON ELECTRICAL, CONTROL AND AUTOMATION (ICECA 2014)"
WOS:000263466104252,"2008 4TH INTERNATIONAL CONFERENCE ON WIRELESS COMMUNICATIONS, NETWORKING AND MOBILE COMPUTING, VOLS 1-31"
WOS:000235420900005,JOURNAL OF INORGANIC MATERIALS
WOS:001147161700001,EMERGING MARKETS FINANCE AND TRADE
WOS:001452559100001,JOURNAL OF APPLIED POLYMER SCIENCE
WOS:000981914800011,IEEE-CAA JOURNAL OF AUTOMATICA SINICA
WOS:000896619700001,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS
WOS:001779508300001,JOURNAL OF ENGINEERING DESIGN
WOS:000983515100001,INTERNATIONAL JOURNAL OF REMOTE SENSING
WOS:000667162800027,ACTA PHYSICA SINICA
WOS:000771495300001,JOURNAL OF PHYSICAL CHEMISTRY C
WOS:001536114000001,JOURNAL OF ENGINEERING DESIGN
WOS:001532012600001,FUZZY SETS AND SYSTEMS
WOS:000423644100010,PHYSICS LETTERS A
WOS:001543164600039,CERAMICS INTERNATIONAL
WOS:001579957200001,GENES
WOS:000375680800001,SCIENTIFIC REPORTS
WOS:000474503900118,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS
WOS:000349842800139,"PROCEEDINGS OF 2013 6TH INTERNATIONAL CONFERENCE ON INFORMATION MANAGEMENT, INNOVATION MANAGEMENT AND INDUSTRIAL ENGINEERING (ICIII 2013) VOL 1"
WOS:000668417500001,JOURNAL OF SOILS AND SEDIMENTS
WOS:000850627800001,PHYSICAL CHEMISTRY CHEMICAL PHYSICS
WOS:001068015400001,PHYSICAL CHEMISTRY CHEMICAL PHYSICS
WOS:000887527300001,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH
WOS:000795145900004,ACTA BIOMATERIALIA
WOS:001290971800001,SOLID STATE COMMUNICATIONS
WOS:000859689400001,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS
WOS:001415468000009,NATURE COMMUNICATIONS
